timestamp,node,latency,action,cpu,ram,tx,rx,instances
1605182893033391872,10.0.1.125,364.0,move_down,20.5475,46.023475000000005,335221.0,195196.0,2
1605182894450434048,10.0.1.122,411.0,move_down,20.265,46.027125,362377.0,198887.0,2
1605182894460135936,10.0.1.125,369.0,move_down,20.02,46.02776666666667,255899.0,139408.0,2
1605182895879857152,10.0.1.122,389.0,move_down,17.013333333333332,46.025666666666666,218057.0,134931.0,2
1605182895899209984,10.0.1.125,380.0,move_down,17.013333333333332,46.025666666666666,218057.0,134931.0,2
1605182897311655936,10.0.1.122,374.0,move_down,20.8,46.036125,384434.0,201949.0,2
1605182897371171840,10.0.1.125,401.0,move_down,20.8,46.036125,384434.0,201949.0,2
1605182898722032128,10.0.1.122,366.0,move_down,19.040000000000003,46.04703333333333,243432.0,136893.0,2
1605182898761082880,10.0.1.125,356.0,move_down,19.040000000000003,46.04703333333333,243432.0,136893.0,2
1605182900180164096,10.0.1.122,381.0,move_down,19.455,46.068375,366409.0,204747.0,2
1605182900229309184,10.0.1.125,405.0,move_down,19.455,46.068375,366409.0,204747.0,2
1605182901619954176,10.0.1.122,378.0,move_down,22.55,46.0602,264202.0,139361.0,2
1605182901660340992,10.0.1.125,390.0,move_down,22.55,46.0602,264202.0,139361.0,2
1605182903050065920,10.0.1.122,367.0,move_down,20.415000000000003,46.0357,342655.0,197046.0,2
1605182903128515840,10.0.1.125,417.0,move_down,20.415000000000003,46.0357,342655.0,197046.0,2
1605182904479870208,10.0.1.122,377.0,move_down,21.186666666666664,46.035333333333334,254654.0,139365.0,2
1605182904538393088,10.0.1.125,375.0,move_down,21.186666666666664,46.035333333333334,254654.0,139365.0,2
1605182905929721088,10.0.1.122,386.0,move_down,17.59,46.03605,337969.0,195674.0,2
1605182905980833024,10.0.1.125,390.0,move_down,17.59,46.03605,337969.0,195674.0,2
1605182907361093888,10.0.1.122,368.0,move_down,20.473333333333333,46.039366666666666,260145.0,141940.0,2
1605182907378903040,10.0.1.125,364.0,move_down,20.473333333333333,46.039366666666666,260145.0,141940.0,2
1605182908830162176,10.0.1.122,426.0,move_down,18.605,46.03935,329620.0,192420.0,2
1605182908840450048,10.0.1.125,409.0,move_down,18.605,46.03935,329620.0,192420.0,2
1605182910268454912,10.0.1.125,386.0,move_down,19.246666666666666,46.0376,258813.0,140917.0,2
1605182910280329984,10.0.1.122,381.0,move_down,19.246666666666666,46.0376,258813.0,140917.0,2
1605182911750055936,10.0.1.125,394.0,move_down,18.045,46.038775,344314.0,193415.0,2
1605182911760961024,10.0.1.122,415.0,move_down,18.045,46.038775,344314.0,193415.0,2
1605182913183346944,10.0.1.125,378.0,move_down,21.400000000000002,46.03916666666667,261312.0,138457.0,2
1605182913201203200,10.0.1.122,381.0,move_down,21.400000000000002,46.03916666666667,261312.0,138457.0,2
1605182914609015040,10.0.1.125,379.0,move_down,21.209999999999997,46.04319999999999,232805.0,141443.0,2
1605182914670081024,10.0.1.122,406.0,move_down,21.715,46.04295,349917.0,202281.0,2
1605182916039035136,10.0.1.125,368.0,move_down,20.545,46.043400000000005,377488.0,201872.0,2
1605182916061018880,10.0.1.122,355.0,move_down,19.650000000000002,46.0438,260376.0,141034.0,2
1605182917510494976,10.0.1.122,417.0,move_down,16.38,46.03993333333333,247302.0,138386.0,2
1605182917528680960,10.0.1.125,440.0,move_down,16.38,46.03993333333333,247302.0,138386.0,2
1605182918928625152,10.0.1.125,366.0,move_down,16.685000000000002,46.037775,368306.0,199381.0,2
1605182918960833024,10.0.1.122,382.0,move_down,16.685000000000002,46.037775,368306.0,199381.0,2
1605182920409637888,10.0.1.125,403.0,move_down,17.279999999999998,46.0376,243393.0,139013.0,2
1605182920410595840,10.0.1.122,400.0,move_down,17.279999999999998,46.0376,243393.0,139013.0,2
1605182921841021184,10.0.1.122,384.0,move_down,16.16,46.03935,352892.0,197188.0,2
1605182921869577984,10.0.1.125,389.0,move_down,16.16,46.03935,352892.0,197188.0,2
1605182922940187904,10.0.1.122,40.0,pick,20.82,46.0398,149172.0,91298.0,2
1605182923308891904,10.0.1.125,389.0,move_down,21.363333333333333,46.03443333333333,236342.0,136313.0,2
1605182923941180928,10.0.1.122,40.0,pick,19.60333333333333,46.036033333333336,244627.0,137547.0,2
1605182924759137024,10.0.1.125,409.0,move_down,18.4025,46.040175000000005,319001.0,183826.0,2
1605182924940704000,10.0.1.122,38.0,pick,18.625,46.03815,161544.0,91294.0,2
1605182925944102144,10.0.1.122,40.0,pick,18.49,46.0443,235710.0,137499.0,2
1605182926169518848,10.0.1.125,379.0,move_down,18.49,46.0443,235710.0,137499.0,2
1605182926940227072,10.0.1.122,35.0,pick,16.67,46.05415,151976.0,89444.0,2
1605182927602392832,10.0.1.125,371.0,move_down,16.4075,46.058825,310491.0,179865.0,2
1605182927940481792,10.0.1.122,34.0,pick,16.145,46.063500000000005,158515.0,90421.0,2
1605182928941021952,10.0.1.122,33.0,pick,17.903333333333332,46.071133333333336,238957.0,134139.0,2
1605182928998955008,10.0.1.125,395.0,move_down,17.903333333333332,46.071133333333336,238957.0,134139.0,2
1605182929940428032,10.0.1.122,31.0,pick,24.740000000000002,46.08295,149579.0,94056.0,2
1605182930449701120,10.0.1.125,404.0,move_down,25.426666666666666,46.0816,220979.0,135997.0,2
1605182930960963072,10.0.1.122,50.0,pick,21.473333333333333,46.0858,238325.0,135513.0,2
1605182931528879872,10.0.1.125,47.0,pick,17.099999999999998,46.0907,233764.0,134330.0,2
1605182931961106944,10.0.1.122,49.0,pick,15.605,46.09125,137664.0,82498.0,2
1605182932528470016,10.0.1.125,45.0,pick,17.53,46.0843,139725.0,83471.0,2
1605182932960025088,10.0.1.122,47.0,pick,16.495,46.0881,137986.0,82832.0,2
1605182933528342016,10.0.1.125,44.0,pick,15.46,46.08856666666667,205052.0,122866.0,2
1605182933959891968,10.0.1.122,45.0,pick,15.46,46.08473333333333,210538.0,124455.0,2
1605182934528765952,10.0.1.125,43.0,pick,16.82,46.0804,140509.0,83639.0,2
1605182934961038080,10.0.1.122,45.0,pick,19.695,46.0847,141939.0,82515.0,2
