timestamp,node,latency,action,cpu,ram,tx,rx,instances
1605104687537051904,10.0.1.122,355,move_down,12.3,16.2,209888.0,123547.0,1
1605104688987719168,10.0.1.122,381,move_down,12.2,16.2,211906.0,118380.0,1
1605104690417359104,10.0.1.122,368,move_down,12.2,16.2,0.0,0.0,1
1605104691867700992,10.0.1.122,402,move_down,12.2,16.3,227772.0,130269.0,1
1605104693277734144,10.0.1.122,372,move_down,12.2,16.2,200801.0,117459.0,1
1605104694697324032,10.0.1.122,367,move_down,12.2,16.2,0.0,0.0,1
1605104696157648128,10.0.1.122,395,move_down,12.2,16.2,234917.0,126748.0,1
1605104697588606208,10.0.1.122,382,move_down,12.2,16.3,201276.0,118991.0,1
1605104699017665024,10.0.1.122,370,move_down,12.2,16.3,227656.0,124174.0,1
1605104700458034944,10.0.1.122,395,move_down,12.2,16.3,0.0,0.0,1
1605104701557452800,10.0.1.122,48,pick,12.2,16.3,216808.0,119649.0,1
1605104702557345024,10.0.1.122,47,pick,12.2,16.3,0.0,0.0,1
1605104703558013952,10.0.1.122,46,pick,12.2,16.3,177867.0,105961.0,1
1605104704557625088,10.0.1.122,44,pick,12.2,16.3,0.0,0.0,1
1605104705557305088,10.0.1.122,43,pick,12.2,16.4,170901.0,107392.0,1
1605104706557751808,10.0.1.122,42,pick,12.2,16.4,0.0,0.0,1
1605104707557073152,10.0.1.122,40,pick,12.2,16.3,165542.0,103818.0,1
1605104708557594112,10.0.1.122,39,pick,12.2,16.3,0.0,0.0,1
1605104709557334784,10.0.1.122,38,pick,12.2,16.2,173089.0,103644.0,1
1605104710557086976,10.0.1.122,36,pick,12.2,16.2,0.0,0.0,1
1605104711559087104,10.0.1.122,37,pick,12.2,16.2,165356.0,101086.0,1
1605104712556899072,10.0.1.122,33,pick,12.2,16.2,0.0,0.0,1
1605104713557826048,10.0.1.122,34,pick,12.2,16.3,166655.0,102726.0,1
1605104714557391872,10.0.1.122,32,pick,12.2,16.3,0.0,0.0,1
1605104715557864960,10.0.1.122,31,pick,12.2,16.2,165439.0,104538.0,1
1605104716577704960,10.0.1.122,50,pick,12.2,16.2,0.0,0.0,1
1605104717577312000,10.0.1.122,48,pick,12.2,16.2,172474.0,103596.0,1
1605104718577691136,10.0.1.122,47,pick,12.2,16.2,0.0,0.0,1
1605104719578177024,10.0.1.122,46,pick,12.1,16.3,172347.0,106473.0,1
1605104720909039104,10.0.1.122,376,move_up,12.1,16.3,0.0,0.0,1
1605104722299617024,10.0.1.122,347,move_up,12.1,16.3,191969.0,113301.0,1
1605104723737356800,10.0.1.122,374,move_up,12.1,16.2,211548.0,122386.0,1
1605104725167942144,10.0.1.122,354,move_up,12.1,16.2,0.0,0.0,1
1605104726562194176,10.0.1.122,371,move_up,12.1,16.3,203766.0,118326.0,1
1605104728027920896,10.0.1.122,420,move_up,12.1,16.3,229527.0,123574.0,1
1605104729431066112,10.0.1.122,371,move_up,12.1,16.3,0.0,0.0,1
1605104730877212160,10.0.1.122,374,move_up,12.1,16.3,206819.0,121597.0,1
1605104732297934080,10.0.1.122,368,move_up,12.1,16.3,229452.0,123980.0,1
1605104733749777152,10.0.1.122,392,move_up,12.1,16.3,0.0,0.0,1
1605104735177436160,10.0.1.122,377,move_up,12.2,16.3,207047.0,123988.0,1
1605104736607283200,10.0.1.122,382,move_up,12.2,16.2,200357.0,116862.0,1
1605104738037201920,10.0.1.122,368,move_up,12.2,16.2,0.0,0.0,1
1605104739478484992,10.0.1.122,399,move_up,12.1,16.2,224370.0,125920.0,1
1605104740908503040,10.0.1.122,380,move_up,12.1,16.2,202259.0,116449.0,1
1605104742327560960,10.0.1.122,374,move_up,12.1,16.2,0.0,0.0,1
1605104743757159936,10.0.1.122,377,move_up,12.1,16.3,219601.0,125442.0,1
1605104745208788992,10.0.1.122,388,move_up,12.0,16.2,204341.0,117415.0,1
1605104746617415936,10.0.1.122,378,move_up,12.0,16.3,220148.0,124837.0,1
1605104748067310080,10.0.1.122,400,move_up,12.0,16.3,0.0,0.0,1
1605104749457921024,10.0.1.122,347,move_up,12.1,16.3,215183.0,121396.0,1
1605104750927304960,10.0.1.122,407,move_up,12.0,16.3,224096.0,125492.0,1
1605104752358745088,10.0.1.122,397,move_up,12.0,16.3,0.0,0.0,1
1605104753757630976,10.0.1.122,370,move_up,12.1,16.3,215311.0,121925.0,1
1605104755238612992,10.0.1.122,400,move_up,12.0,16.3,218087.0,118325.0,1
1605104756717915904,10.0.1.122,406,move_up,12.0,16.3,0.0,0.0,1
1605104758167406080,10.0.1.122,375,move_up,12.1,16.2,215252.0,127020.0,1
1605104759537046016,10.0.1.122,371,move_up,12.1,16.3,199854.0,115937.0,1
1605104760928592896,10.0.1.122,389,move_up,12.1,16.3,0.0,0.0,1
1605104762011648000,10.0.1.122,41,place,12.1,16.4,229229.0,126067.0,1
1605104763008215808,10.0.1.122,37,place,12.1,16.4,0.0,0.0,1
1605104764007736064,10.0.1.122,36,place,12.1,16.4,177285.0,107111.0,1
1605104765008822016,10.0.1.122,35,place,12.1,16.4,0.0,0.0,1
1605104766009326080,10.0.1.122,35,place,11.9,16.3,167112.0,103604.0,1
1605104767007250944,10.0.1.122,31,place,11.9,16.3,0.0,0.0,1
1605104768027590144,10.0.1.122,50,place,11.9,16.3,155177.0,101369.0,1
1605104769027625984,10.0.1.122,49,place,11.9,16.3,0.0,0.0,1
1605104770027596032,10.0.1.122,48,place,11.9,16.3,157483.0,102118.0,1
1605104771029112064,10.0.1.122,48,place,11.9,16.3,0.0,0.0,1
1605104772021724928,10.0.1.122,39,place,11.9,16.2,164143.0,101838.0,1
1605104773028914944,10.0.1.122,45,place,11.9,16.2,0.0,0.0,1
1605104774027993088,10.0.1.122,43,place,11.9,16.3,168592.0,102281.0,1
1605104775027945984,10.0.1.122,42,place,11.9,16.3,0.0,0.0,1
1605104776027399936,10.0.1.122,40,place,11.8,16.3,164113.0,101326.0,1
1605104777028184832,10.0.1.122,39,place,11.8,16.3,0.0,0.0,1
1605104778028041984,10.0.1.122,38,place,11.8,16.3,175403.0,103786.0,1
1605104779027843072,10.0.1.122,37,place,11.8,16.3,0.0,0.0,1
1605104780027481088,10.0.1.122,35,place,11.8,16.3,169323.0,107834.0,1
1605104781377805056,10.0.1.122,384,move_down,11.8,16.3,0.0,0.0,1
1605104782827545856,10.0.1.122,387,move_down,11.8,16.3,190974.0,113706.0,1
1605104784252592128,10.0.1.122,367,move_down,11.8,16.3,195886.0,116799.0,1
1605104785678327040,10.0.1.122,376,move_down,11.8,16.3,0.0,0.0,1
1605104787107955968,10.0.1.122,388,move_down,11.8,16.3,232994.0,126115.0,1
1605104788537786112,10.0.1.122,380,move_down,11.8,16.3,198503.0,114894.0,1
1605104789957886976,10.0.1.122,360,move_down,11.8,16.3,220349.0,122246.0,1
1605104791417753088,10.0.1.122,396,move_down,11.8,16.3,0.0,0.0,1
1605104792848207872,10.0.1.122,384,move_down,11.8,16.3,208347.0,121647.0,1
1605104794307435008,10.0.1.122,400,move_down,11.8,16.2,207260.0,117451.0,1
1605104795737504000,10.0.1.122,390,move_down,11.8,16.2,0.0,0.0,1
1605104797156894976,10.0.1.122,369,move_down,11.8,16.3,221307.0,124766.0,1
1605104798587254016,10.0.1.122,388,move_down,11.8,16.3,200616.0,113805.0,1
1605104800040685824,10.0.1.122,401,move_down,11.8,16.3,0.0,0.0,1
1605104801477178112,10.0.1.122,378,move_down,11.8,16.3,224564.0,126950.0,1
1605104802908453888,10.0.1.122,385,move_down,11.8,16.3,202165.0,115121.0,1
1605104804317955072,10.0.1.122,353,move_down,11.8,16.3,222365.0,123569.0,1
1605104805797568000,10.0.1.122,414,move_down,11.8,16.3,0.0,0.0,1
1605104807208992000,10.0.1.122,379,move_down,11.8,16.3,205664.0,118542.0,1
1605104808637114880,10.0.1.122,367,move_down,11.8,16.3,214764.0,122030.0,1
1605104810067022080,10.0.1.122,383,move_down,11.8,16.3,0.0,0.0,1
1605104811517755136,10.0.1.122,388,move_down,11.8,16.2,208816.0,123749.0,1
1605104812927550976,10.0.1.122,380,move_down,11.8,16.3,203588.0,116364.0,1
1605104814327416832,10.0.1.122,355,move_down,11.8,16.3,0.0,0.0,1
1605104815717283072,10.0.1.122,371,move_down,11.8,16.3,218370.0,123863.0,1
1605104817147255040,10.0.1.122,374,move_down,11.8,16.2,202547.0,117858.0,1
1605104818546961152,10.0.1.122,354,move_down,11.8,16.2,0.0,0.0,1
1605104819999838976,10.0.1.122,392,move_down,11.8,16.2,219859.0,125166.0,1
1605104821408090112,10.0.1.122,382,move_down,11.8,16.4,203387.0,116363.0,1
1605104822507847168,10.0.1.122,49,pick,11.8,16.4,0.0,0.0,1
1605104823512185088,10.0.1.122,52,pick,11.8,16.3,189180.0,112120.0,1
1605104824507642112,10.0.1.122,46,pick,11.8,16.3,0.0,0.0,1
1605104825508232192,10.0.1.122,46,pick,11.8,16.3,181160.0,107225.0,1
1605104826508605952,10.0.1.122,45,pick,11.8,16.3,0.0,0.0,1
1605104827507678976,10.0.1.122,43,pick,11.8,16.3,169495.0,103039.0,1
1605104828509097216,10.0.1.122,43,pick,11.8,16.3,0.0,0.0,1
1605104829508622848,10.0.1.122,41,pick,11.8,16.2,158969.0,103985.0,1
1605104830507678976,10.0.1.122,39,pick,11.8,16.2,0.0,0.0,2
1605104831512648192,10.0.1.122,43,pick,11.8,16.3,172256.0,102866.0,2
1605104832524790016,10.0.1.122,53,pick,11.8,16.3,0.0,0.0,2
1605104833509447168,10.0.1.122,37,pick,11.8,16.3,171330.0,108174.0,2
1605104834510432000,10.0.1.122,37,pick,11.8,16.3,0.0,0.0,2
1605104835508133888,10.0.1.122,33,pick,11.8,16.3,167732.0,102134.0,2
1605104836512832000,10.0.1.122,37,pick,11.8,16.3,0.0,0.0,2
1605104837536541952,10.0.1.122,59,pick,11.8,16.3,172038.0,104084.0,2
1605104838539084800,10.0.1.122,60,pick,11.8,16.3,0.0,0.0,2
1605104839527090944,10.0.1.122,47,pick,11.8,16.3,174785.0,107417.0,2
1605104840527592960,10.0.1.122,46,pick,11.8,16.3,0.0,0.0,2
1605104841867083008,10.0.1.122,384,move_up,11.8,16.4,173995.0,103636.0,2
1605104843267798016,10.0.1.122,361,move_up,11.8,16.4,0.0,0.0,2
1605104844648744960,10.0.1.122,360,move_up,11.8,16.3,215523.0,122689.0,2
1605104846078664192,10.0.1.122,365,move_up,11.8,16.3,199002.0,114543.0,2
1605104847508006144,10.0.1.122,382,move_up,11.8,16.3,227054.0,123208.0,2
1605104848941579008,10.0.1.122,379,move_up,11.8,16.3,0.0,0.0,2
1605104850378679040,10.0.1.122,389,move_up,11.8,16.3,208381.0,119835.0,2
1605104851827990016,10.0.1.122,405,move_up,11.8,16.3,209936.0,115309.0,2
1605104853228146944,10.0.1.122,384,move_up,11.8,16.3,0.0,0.0,2
1605104854680854016,10.0.1.122,382,move_up,11.8,16.3,260773.0,149116.0,2
1605104856147838208,10.0.1.122,408,move_up,11.8,16.3,0.0,0.0,2
1605104857631081216,10.0.1.122,410,move_up,11.8,16.3,0.0,0.0,2
1605104859097896960,10.0.1.122,402,move_up,17.8,19.5,402365.0,229386.0,2
1605104860588043008,10.0.1.122,416,move_up,17.8,19.5,0.0,0.0,2
1605104862022196992,10.0.1.122,377,move_up,37.3,19.2,446534.0,215969.0,2
1605104863469014784,10.0.1.122,414,move_up,37.3,19.2,0.0,0.0,2
1605104864878781952,10.0.1.122,370,move_up,79.4,24.7,780112.0,725602.0,2
1605104866317956096,10.0.1.122,393,move_up,79.4,24.7,0.0,0.0,2
1605104867748537088,10.0.1.122,378,move_up,75.9,24.4,309830.0,250205.0,2
1605104869197655808,10.0.1.122,383,move_up,50.7,24.4,274016.0,218422.0,2
1605104870638617088,10.0.1.122,383,move_up,50.7,24.4,0.0,0.0,2
1605104872078594048,10.0.1.122,374,move_up,43.7,24.5,256707.0,215136.0,2
1605104873508409088,10.0.1.122,381,move_up,39.0,24.5,256551.0,214820.0,2
1605104874918206976,10.0.1.122,361,move_up,39.0,24.5,0.0,0.0,2
1605104876368043008,10.0.1.122,380,move_up,33.9,24.4,249968.0,210212.0,2
1605104877817469952,10.0.1.122,391,move_up,33.9,24.4,0.0,0.0,2
1605104879338170112,10.0.1.122,394,move_up,32.0,24.5,293965.0,228761.0,2
1605104880767844864,10.0.1.122,380,move_up,30.2,24.4,256596.0,212729.0,2
1605104882288423168,10.0.1.122,411,move_up,30.2,24.4,0.0,0.0,2
1605104883369404160,10.0.1.122,40,place,28.9,24.5,341916.0,235457.0,2
1605104884370887936,10.0.1.122,39,place,28.9,24.5,0.0,0.0,2
1605104885368211968,10.0.1.122,35,place,27.0,24.4,284665.0,213767.0,2
1605104886381728000,10.0.1.122,47,place,27.0,24.4,0.0,0.0,2
1605104887388755968,10.0.1.122,52,place,26.2,24.5,274058.0,207738.0,2
1605104888393475072,10.0.1.122,49,place,26.2,24.5,0.0,0.0,2
1605104889390331136,10.0.1.122,43,place,26.2,24.5,0.0,0.0,2
1605104890388190976,10.0.1.122,39,place,25.6,24.5,518442.0,393994.0,2
1605104891390104064,10.0.1.122,40,place,25.6,24.5,0.0,0.0,2
1605104892388793856,10.0.1.122,37,place,24.7,24.5,379889.0,227154.0,2
1605104893391200000,10.0.1.122,38,place,24.7,24.5,0.0,0.0,2
1605104894387953920,10.0.1.122,34,place,24.1,24.4,354693.0,219504.0,2
1605104895387953152,10.0.1.122,33,place,24.1,24.4,0.0,0.0,2
1605104896389349888,10.0.1.122,33,place,23.8,24.5,371791.0,226743.0,2
1605104897392065024,10.0.1.122,35,place,23.8,24.5,0.0,0.0,2
1605104898411612160,10.0.1.122,51,place,23.8,24.5,0.0,0.0,2
1605104899411862016,10.0.1.122,51,place,23.3,24.4,367284.0,222082.0,2
1605104901409084928,10.0.1.122,42,place,22.8,24.5,381494.0,235285.0,2
1605104902782658048,10.0.1.122,414,move_down,22.8,24.5,0.0,0.0,2
1605104904265868800,10.0.1.122,417,move_down,22.4,24.5,404749.0,233680.0,2
1605104905659847936,10.0.1.122,368,move_down,22.2,24.6,391526.0,232706.0,2
1605104907128166912,10.0.1.122,411,move_down,22.2,24.6,0.0,0.0,2
1605104908547860992,10.0.1.122,374,move_down,22.0,24.6,418069.0,244859.0,2
1605104910020681984,10.0.1.122,401,move_down,21.4,24.6,429259.0,245568.0,2
1605104910628572928,10.0.1.125,544,move_down,21.4,24.6,429259.0,245568.0,2
1605104911498161920,10.0.1.122,404,move_down,21.4,24.6,0.0,0.0,2
1605104912088407040,10.0.1.125,397,move_down,21.4,24.6,0.0,0.0,2
1605104912934678016,10.0.1.122,389,move_down,21.2,24.6,457918.0,261198.0,2
1605104913592588800,10.0.1.125,419,move_down,21.2,24.6,457918.0,261198.0,2
1605104914395832064,10.0.1.122,407,move_down,21.2,24.6,0.0,0.0,2
1605104915023845888,10.0.1.125,387,move_down,21.0,24.7,473943.0,265606.0,2
1605104915899833088,10.0.1.122,418,move_down,21.0,24.7,473943.0,265606.0,2
1605104916478141952,10.0.1.125,399,move_down,21.0,24.7,0.0,0.0,2
1605104917352166912,10.0.1.122,382,move_down,20.7,24.7,462129.0,262305.0,2
1605104917919702016,10.0.1.125,391,move_down,20.7,24.7,462129.0,262305.0,2
1605104918795811840,10.0.1.122,385,move_down,20.7,24.7,0.0,0.0,2
1605104918959280896,10.0.1.125,-1,move_down,20.7,24.7,0.0,0.0,2
1605104920218136064,10.0.1.122,380,move_down,20.6,24.6,483494.0,265741.0,2
1605104920819901952,10.0.1.125,386,move_down,20.6,24.6,483494.0,265741.0,2
1605104921672480000,10.0.1.122,393,move_down,20.6,24.7,476299.0,262753.0,2
1605104922258446848,10.0.1.125,381,move_down,20.6,24.7,476299.0,262753.0,2
1605104923092920064,10.0.1.122,383,move_down,20.6,24.7,0.0,0.0,2
1605104923737644032,10.0.1.125,412,move_down,20.5,24.6,484385.0,269199.0,2
1605104924572078848,10.0.1.122,389,move_down,20.5,24.6,484385.0,269199.0,2
1605104925199877888,10.0.1.125,399,move_down,20.5,24.6,0.0,0.0,2
1605104926025819904,10.0.1.122,388,move_down,20.2,24.6,472204.0,267582.0,2
1605104926628349952,10.0.1.125,373,move_down,20.2,24.6,472204.0,267582.0,2
1605104927423488000,10.0.1.122,400,move_down,20.2,24.6,0.0,0.0,2
1605104928100708864,10.0.1.125,426,move_down,20.2,24.6,0.0,0.0,2
1605104928872114944,10.0.1.122,395,move_down,20.1,24.8,492012.0,271457.0,2
1605104929527945984,10.0.1.125,402,move_down,20.1,24.8,492012.0,271457.0,2
1605104930272787968,10.0.1.122,373,move_down,20.1,24.8,0.0,0.0,2
1605104930937490944,10.0.1.125,384,move_down,20.0,24.7,489761.0,268770.0,2
1605104931709340160,10.0.1.122,392,move_down,20.0,24.7,489761.0,268770.0,2
1605104932378202880,10.0.1.125,373,move_down,20.0,24.7,0.0,0.0,2
1605104933141153024,10.0.1.122,378,move_down,19.8,24.7,479621.0,267788.0,2
1605104933838016000,10.0.1.125,394,move_down,19.8,24.7,479621.0,267788.0,2
1605104934571712000,10.0.1.122,388,move_down,19.8,24.7,0.0,0.0,2
1605104935247652096,10.0.1.125,379,move_down,19.8,24.7,0.0,0.0,2
1605104935981833984,10.0.1.122,367,move_down,19.8,24.7,486559.0,271482.0,2
1605104936698388992,10.0.1.125,385,move_down,19.8,24.7,486559.0,271482.0,2
1605104937401648128,10.0.1.122,374,move_down,19.8,24.7,0.0,0.0,2
1605104938127953152,10.0.1.125,373,move_down,19.8,24.6,483934.0,268930.0,2
1605104938864094976,10.0.1.122,391,move_down,19.8,24.6,483934.0,268930.0,2
1605104939568161024,10.0.1.125,393,move_down,19.8,24.6,0.0,0.0,2
1605104940291780096,10.0.1.122,378,move_down,19.5,24.6,469976.0,263121.0,2
1605104941008361984,10.0.1.125,391,move_down,19.5,24.6,469976.0,263121.0,2
1605104941707764992,10.0.1.122,368,move_down,19.5,24.6,0.0,0.0,2
1605104942467188992,10.0.1.125,407,move_down,19.5,24.7,487967.0,269212.0,2
1605104943144030976,10.0.1.122,373,move_down,19.5,24.7,487967.0,269212.0,2
1605104943868338944,10.0.1.125,371,move_down,19.5,24.7,0.0,0.0,2
1605104944229654016,10.0.1.122,46,pick,19.5,24.7,0.0,0.0,2
1605104945226131968,10.0.1.122,41,pick,19.5,24.6,464351.0,262334.0,2
